Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	HCA_C_1 Spectral Count	HCA_C_2 Spectral Count	HCA_C_3 Spectral Count	HCA_I_1 Spectral Count	HCA_I_2 Spectral Count	HCA_I_3 Spectral Count	HCA_K_1 Spectral Count	HCA_K_2 Spectral Count	HCA_M_1 Spectral Count	HCA_M_2 Spectral Count	HIT_C_1 Spectral Count	HIT_C_2 Spectral Count	HIT_C_3 Spectral Count	HIT_I_1 Spectral Count	HIT_I_2 Spectral Count	HIT_I_3 Spectral Count	HIT_K_1 Spectral Count	HIT_K_2 Spectral Count	HIT_K_3 Spectral Count	HIT_M_1 Spectral Count	HIT_M_2 Spectral Count	HIT_M_3 Spectral Count	HCA_C_1 Unique Spectral Count	HCA_C_2 Unique Spectral Count	HCA_C_3 Unique Spectral Count	HCA_I_1 Unique Spectral Count	HCA_I_2 Unique Spectral Count	HCA_I_3 Unique Spectral Count	HCA_K_1 Unique Spectral Count	HCA_K_2 Unique Spectral Count	HCA_M_1 Unique Spectral Count	HCA_M_2 Unique Spectral Count	HIT_C_1 Unique Spectral Count	HIT_C_2 Unique Spectral Count	HIT_C_3 Unique Spectral Count	HIT_I_1 Unique Spectral Count	HIT_I_2 Unique Spectral Count	HIT_I_3 Unique Spectral Count	HIT_K_1 Unique Spectral Count	HIT_K_2 Unique Spectral Count	HIT_K_3 Unique Spectral Count	HIT_M_1 Unique Spectral Count	HIT_M_2 Unique Spectral Count	HIT_M_3 Unique Spectral Count	HCA_C_1 Total Spectral Count	HCA_C_2 Total Spectral Count	HCA_C_3 Total Spectral Count	HCA_I_1 Total Spectral Count	HCA_I_2 Total Spectral Count	HCA_I_3 Total Spectral Count	HCA_K_1 Total Spectral Count	HCA_K_2 Total Spectral Count	HCA_M_1 Total Spectral Count	HCA_M_2 Total Spectral Count	HIT_C_1 Total Spectral Count	HIT_C_2 Total Spectral Count	HIT_C_3 Total Spectral Count	HIT_I_1 Total Spectral Count	HIT_I_2 Total Spectral Count	HIT_I_3 Total Spectral Count	HIT_K_1 Total Spectral Count	HIT_K_2 Total Spectral Count	HIT_K_3 Total Spectral Count	HIT_M_1 Total Spectral Count	HIT_M_2 Total Spectral Count	HIT_M_3 Total Spectral Count	HCA_C_1 Intensity	HCA_C_2 Intensity	HCA_C_3 Intensity	HCA_I_1 Intensity	HCA_I_2 Intensity	HCA_I_3 Intensity	HCA_K_1 Intensity	HCA_K_2 Intensity	HCA_M_1 Intensity	HCA_M_2 Intensity	HIT_C_1 Intensity	HIT_C_2 Intensity	HIT_C_3 Intensity	HIT_I_1 Intensity	HIT_I_2 Intensity	HIT_I_3 Intensity	HIT_K_1 Intensity	HIT_K_2 Intensity	HIT_K_3 Intensity	HIT_M_1 Intensity	HIT_M_2 Intensity	HIT_M_3 Intensity	HCA_C_1 MaxLFQ Intensity	HCA_C_2 MaxLFQ Intensity	HCA_C_3 MaxLFQ Intensity	HCA_I_1 MaxLFQ Intensity	HCA_I_2 MaxLFQ Intensity	HCA_I_3 MaxLFQ Intensity	HCA_K_1 MaxLFQ Intensity	HCA_K_2 MaxLFQ Intensity	HCA_M_1 MaxLFQ Intensity	HCA_M_2 MaxLFQ Intensity	HIT_C_1 MaxLFQ Intensity	HIT_C_2 MaxLFQ Intensity	HIT_C_3 MaxLFQ Intensity	HIT_I_1 MaxLFQ Intensity	HIT_I_2 MaxLFQ Intensity	HIT_I_3 MaxLFQ Intensity	HIT_K_1 MaxLFQ Intensity	HIT_K_2 MaxLFQ Intensity	HIT_K_3 MaxLFQ Intensity	HIT_M_1 MaxLFQ Intensity	HIT_M_2 MaxLFQ Intensity	HIT_M_3 MaxLFQ Intensity	Indistinguishable Proteins
Q9UHV9|PFD2_HUMAN	Q9UHV9	PFD2_HUMAN	PFDN2	154	Homo sapiens	1:Experimental evidence at protein level	Prefoldin subunit 2	1.0	0.999	7	93	93	93	5	2	1	0	2	3	0	3	5	2	3	6	4	4	6	4	3	8	7	6	6	13	5	2	1	0	2	3	0	3	5	2	3	6	4	4	6	4	3	8	7	6	6	13	5	2	1	0	2	3	0	3	5	2	3	6	4	4	6	4	3	8	7	6	6	13	196010.11	130620.59	49330.617	0.0	93842.56	119517.48	0.0	145359.5	116453.83	94989.17	139452.16	130095.81	106480.68	124299.99	160141.28	128037.23	106270.08	227490.02	148379.95	183275.42	260783.55	129187.26	59847.887	49905.27	30021.188	0.0	52015.785	55439.03	0.0	79839.5	79539.9	65274.348	56465.746	49921.215	44287.875	52032.41	56689.23	33598.27	65055.996	78247.25	38641.3	65217.348	112828.195	69835.91	
Q9UHX1|PUF60_HUMAN	Q9UHX1	PUF60_HUMAN	PUF60	559	Homo sapiens	1:Experimental evidence at protein level	Poly(U)-binding-splicing factor PUF60	1.0	0.999	13	151	151	151	1	0	0	0	1	0	3	7	8	7	11	8	15	5	5	5	12	11	18	12	15	7	1	0	0	0	1	0	3	7	8	7	11	8	15	5	5	5	12	11	18	12	15	7	1	0	0	0	1	0	3	7	8	7	11	8	15	5	5	5	12	11	18	12	15	7	28479.182	22863.371	19475.39	0.0	61573.805	14798.127	67108.3	143411.52	234907.53	213898.58	161649.14	178582.73	167346.44	127749.016	158283.97	135347.2	263055.34	331302.6	314789.4	246293.98	256104.94	193871.73	0.0	0.0	0.0	0.0	41534.527	0.0	56882.37	69087.0	64733.04	57840.27	54628.93	38356.156	51507.504	34657.613	39082.527	33102.484	87854.28	81258.15	69242.69	62855.52	79026.914	79493.04	
Q9UHY1|NRBP_HUMAN	Q9UHY1	NRBP_HUMAN	NRBP1	535	Homo sapiens	1:Experimental evidence at protein level	Nuclear receptor-binding protein	1.0	0.999	6	41	41	41	0	3	2	0	0	1	3	3	0	0	0	1	0	1	0	8	0	2	5	6	2	4	0	3	2	0	0	1	3	3	0	0	0	1	0	1	0	8	0	2	5	6	2	4	0	3	2	0	0	1	3	3	0	0	0	1	0	1	0	8	0	2	5	6	2	4	16031.029	34843.723	21893.09	0.0	43497.875	27738.555	34427.35	47508.066	0.0	0.0	12991.642	16215.156	0.0	31610.658	38039.742	45664.195	0.0	52796.71	73618.04	58471.97	18509.758	81350.34	0.0	0.0	0.0	0.0	33620.543	0.0	0.0	28494.232	0.0	0.0	0.0	10428.192	0.0	21521.018	13239.828	21273.566	0.0	20967.25	35498.22	22945.084	0.0	37779.613	
Q9UHY7|ENOPH_HUMAN	Q9UHY7	ENOPH_HUMAN	ENOPH1	261	Homo sapiens	1:Experimental evidence at protein level	Enolase-phosphatase E1	1.0	0.999	10	221	221	221	5	2	10	5	7	12	10	2	1	2	16	19	25	9	15	13	3	21	10	18	9	7	5	2	10	5	7	12	10	2	1	2	16	19	25	9	15	13	3	21	10	18	9	7	5	2	10	5	7	12	10	2	1	2	16	19	25	9	15	13	3	21	10	18	9	7	268760.94	91309.83	283274.62	105990.47	436041.62	343693.72	161419.36	37596.664	322807.34	330912.72	631080.6	515235.72	243974.83	199451.52	316999.9	268473.72	174697.36	374001.25	258106.31	309055.75	440757.6	240971.31	63355.832	60614.395	81643.22	66022.41	97570.48	98607.41	127185.17	62721.68	0.0	0.0	117794.51	123437.34	90910.52	108476.33	124180.95	121726.22	105674.87	163509.19	94020.445	166395.92	125194.33	125413.6	
Q9UI10|EI2BD_HUMAN	Q9UI10	EI2BD_HUMAN	EIF2B4	523	Homo sapiens	1:Experimental evidence at protein level	Translation initiation factor eIF2B subunit delta	1.0	0.9989	4	6	6	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0.0	0.0	0.0	33417.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6275.2026	18168.6	24473.729	19684.938	24588.078	23441.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8394.581	0.0	14021.585	18284.137	17827.775	0.0	0.0	
Q9UI12|VATH_HUMAN	Q9UI12	VATH_HUMAN	ATP6V1H	483	Homo sapiens	1:Experimental evidence at protein level	V-type proton ATPase subunit H	1.0	0.999	5	18	18	18	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	3	6	3	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13557.954	45755.812	23257.213	658880.9	36525.348	61797.297	0.0	23605.566	62877.688	27259.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17259.557	0.0	40306.625	26901.535	36653.992	0.0	25339.33	31935.426	31577.98	0.0	0.0	
Q9UI15|TAGL3_HUMAN	Q9UI15	TAGL3_HUMAN	TAGLN3	199	Homo sapiens	1:Experimental evidence at protein level	Transgelin-3	0.966	0.999	2	4	4	36	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	1	1	5	1	1	0	2	1	1	3	1	2	1	1	2	3	5	0	2	1	1	0.0	0.0	0.0	0.0	8351.457	0.0	0.0	0.0	0.0	0.0	20609.648	17526.137	18707.775	5170.048	18629.658	17265.014	0.0	20635.703	6060.8354	12736.384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Q9UI26|IPO11_HUMAN	Q9UI26	IPO11_HUMAN	IPO11	975	Homo sapiens	1:Experimental evidence at protein level	Importin-11	0.9969	0.9988	2	2	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35390.715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Q9UIA9|XPO7_HUMAN	Q9UIA9	XPO7_HUMAN	XPO7	1087	Homo sapiens	1:Experimental evidence at protein level	Exportin-7	1.0	0.999	8	38	37	38	0	0	0	0	0	0	5	7	0	0	0	1	1	3	0	2	0	4	12	2	1	0	0	0	0	0	0	0	5	7	0	0	0	1	1	3	0	2	0	4	11	2	1	0	0	0	0	0	0	0	5	7	0	0	0	1	1	3	0	2	0	4	12	2	1	0	0.0	0.0	0.0	0.0	11968.075	0.0	40901.91	113936.55	0.0	0.0	26294.484	60510.38	20542.926	69687.58	65449.39	144833.98	0.0	115618.14	117000.766	112553.086	21199.791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34414.06	43682.457	0.0	0.0	22331.086	23546.473	18512.197	28377.22	25214.436	28677.84	0.0	27979.645	33242.94	25003.994	0.0	0.0	
Q9UIC8|LCMT1_HUMAN	Q9UIC8	LCMT1_HUMAN	LCMT1	334	Homo sapiens	1:Experimental evidence at protein level	Leucine carboxyl methyltransferase 1	1.0	0.999	3	23	23	23	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	2	0	3	4	4	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	2	0	3	4	4	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	2	0	3	4	4	1	0	0.0	0.0	0.0	0.0	25882.23	0.0	0.0	0.0	0.0	0.0	22436.121	29185.703	31225.8	20546.166	31123.527	40830.863	0.0	37751.95	44540.42	32775.33	22926.518	0.0	0.0	0.0	0.0	0.0	16684.98	0.0	0.0	0.0	0.0	0.0	10487.162	20019.941	18103.732	9932.148	21807.24	26549.098	0.0	26435.406	23988.52	22904.773	0.0	0.0	
Q9UID3|VPS51_HUMAN	Q9UID3	VPS51_HUMAN	VPS51	782	Homo sapiens	1:Experimental evidence at protein level	Vacuolar protein sorting-associated protein 51 homolog	0.8905	0.999	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7518.931	28721.293	20314.822	0.0	13223.019	19359.945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Q9UII2|ATIF1_HUMAN	Q9UII2	ATIF1_HUMAN	ATP5IF1	106	Homo sapiens	1:Experimental evidence at protein level	ATPase inhibitor, mitochondrial	0.9976	0.999	2	23	23	23	0	1	2	0	0	0	1	0	0	0	0	7	1	1	0	5	0	2	2	1	0	0	0	1	2	0	0	0	1	0	0	0	0	7	1	1	0	5	0	2	2	1	0	0	0	1	2	0	0	0	1	0	0	0	0	7	1	1	0	5	0	2	2	1	0	0	0.0	27789.62	15797.444	0.0	24390.94	0.0	41036.01	0.0	0.0	0.0	24222.516	49654.85	50738.613	33938.348	24998.453	38349.793	0.0	51225.01	52613.742	36964.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39575.906	0.0	26439.002	9989.027	28865.613	0.0	42298.92	43026.406	21627.518	0.0	0.0	
Q9UIJ7|KAD3_HUMAN	Q9UIJ7	KAD3_HUMAN	AK3	227	Homo sapiens	1:Experimental evidence at protein level	GTP:AMP phosphotransferase AK3, mitochondrial	1.0	0.999	13	184	184	184	11	1	1	0	2	3	7	11	10	6	17	23	23	4	5	12	6	14	13	8	6	1	11	1	1	0	2	3	7	11	10	6	17	23	23	4	5	12	6	14	13	8	6	1	11	1	1	0	2	3	7	11	10	6	17	23	23	4	5	12	6	14	13	8	6	1	145036.86	69009.72	69079.79	0.0	125396.23	88009.945	140727.19	111709.086	173627.97	148457.08	484770.25	518590.53	453423.22	250410.61	228128.9	278126.9	117452.71	424771.5	327060.3	175750.73	108708.19	23666.072	57887.445	31956.574	33563.92	0.0	37499.555	42821.8	90252.36	46174.08	50444.293	52112.316	87333.96	87566.05	92742.53	51243.723	56423.066	46437.746	50081.934	82567.86	74232.72	54217.36	57593.957	0.0	
Q9UIL1|SCOC_HUMAN	Q9UIL1	SCOC_HUMAN	SCOC	159	Homo sapiens	1:Experimental evidence at protein level	Short coiled-coil protein	0.8531	0.9986	1	7	7	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	31822.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3486.5254	0.0	955.79504	17019.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Q9UIQ6|LCAP_HUMAN	Q9UIQ6	LCAP_HUMAN	LNPEP	1025	Homo sapiens	1:Experimental evidence at protein level	Leucyl-cystinyl aminopeptidase	1.0	0.999	13	94	94	94	13	5	6	0	15	8	0	3	1	1	8	9	4	8	4	3	0	0	2	4	0	0	13	5	6	0	15	8	0	3	1	1	8	9	4	8	4	3	0	0	2	4	0	0	13	5	6	0	15	8	0	3	1	1	8	9	4	8	4	3	0	0	2	4	0	0	333075.1	337463.16	191233.03	0.0	401823.56	315202.72	0.0	66986.88	17833.58	14616.706	209788.69	194647.88	141293.16	184594.03	156227.89	98378.15	0.0	83219.85	64890.555	77247.25	0.0	0.0	56861.945	58575.492	48728.402	0.0	71598.58	56886.285	0.0	35504.766	0.0	0.0	41276.277	38967.902	39341.24	45188.26	34463.31	39314.49	0.0	20504.83	22642.877	23411.477	0.0	0.0	
Q9UIV1|CNOT7_HUMAN	Q9UIV1	CNOT7_HUMAN	CNOT7	285	Homo sapiens	1:Experimental evidence at protein level	CCR4-NOT transcription complex subunit 7	0.9966	0.999	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8054.089	0.0	0.0	10322.829	13722.592	0.0	14555.027	23813.19	16371.352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6989.199	8258.824	0.0	9875.973	14500.661	10317.919	0.0	0.0	
Q9UJ68|MSRA_HUMAN	Q9UJ68	MSRA_HUMAN	MSRA	235	Homo sapiens	1:Experimental evidence at protein level	Mitochondrial peptide methionine sulfoxide reductase	1.0	0.999	3	17	17	17	0	0	0	0	0	0	0	0	0	0	4	1	0	4	3	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	4	3	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	4	3	3	0	1	1	0	0	0	0.0	0.0	0.0	0.0	29738.275	0.0	0.0	0.0	0.0	0.0	64388.406	43766.043	33508.293	41003.82	59645.516	41187.188	0.0	23865.375	21782.543	23338.166	0.0	0.0	0.0	0.0	0.0	0.0	17160.305	0.0	0.0	0.0	0.0	0.0	22275.096	18948.389	15498.01	23601.059	27430.957	23782.404	0.0	13355.445	12649.987	13324.423	0.0	0.0	
Q9UJ70|NAGK_HUMAN	Q9UJ70	NAGK_HUMAN	NAGK	344	Homo sapiens	1:Experimental evidence at protein level	N-acetyl-D-glucosamine kinase	1.0	0.999	15	186	186	186	7	4	4	1	4	5	11	7	1	0	14	13	13	7	18	20	8	15	17	8	2	7	7	4	4	1	4	5	11	7	1	0	14	13	13	7	18	20	8	15	17	8	2	7	7	4	4	1	4	5	11	7	1	0	14	13	13	7	18	20	8	15	17	8	2	7	271092.88	310324.4	220851.78	29286.766	250465.6	293968.62	164504.72	160317.7	18840.969	23844.355	443243.25	315613.53	369574.5	369880.06	408597.8	408300.66	259135.98	362630.7	460903.1	322904.56	28603.299	200136.19	53802.523	64905.133	74157.06	0.0	61002.637	65061.62	86595.84	59997.188	0.0	0.0	75328.516	67451.734	60927.73	77112.84	73805.35	68006.8	138548.75	76191.63	75422.49	70560.6	0.0	63719.555	
Q9UJC5|SH3L2_HUMAN	Q9UJC5	SH3L2_HUMAN	SH3BGRL2	107	Homo sapiens	1:Experimental evidence at protein level	SH3 domain-binding glutamic acid-rich-like protein 2	1.0	0.999	4	71	71	71	5	5	5	3	2	4	1	6	0	0	5	5	3	3	6	4	1	4	4	3	1	1	5	5	5	3	2	4	1	6	0	0	5	5	3	3	6	4	1	4	4	3	1	1	5	5	5	3	2	4	1	6	0	0	5	5	3	3	6	4	1	4	4	3	1	1	88507.71	67308.96	36289.594	69556.49	119611.375	74880.31	87700.6	20411.25	0.0	0.0	142185.5	147122.25	123106.08	214334.89	246816.0	293973.9	20193.479	169951.28	176277.5	123569.96	17664.658	42094.98	78601.766	60452.83	0.0	0.0	84871.68	66615.086	0.0	0.0	0.0	0.0	95097.734	100343.586	86170.42	116758.76	114911.836	105252.79	0.0	82230.69	64665.285	60583.902	0.0	0.0	
Q9UJJ9|GNPTG_HUMAN	Q9UJJ9	GNPTG_HUMAN	GNPTG	305	Homo sapiens	1:Experimental evidence at protein level	N-acetylglucosamine-1-phosphotransferase subunit gamma	1.0	0.999	4	14	14	14	0	0	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	1	0	4	2	0	0.0	0.0	0.0	0.0	0.0	0.0	28361.996	21832.229	0.0	29008.416	0.0	0.0	0.0	2813.8772	9232.006	717.2593	0.0	24632.73	8691.367	85662.12	181552.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7848.518	0.0	0.0	20915.293	0.0	30712.309	91549.24	0.0	
Q9UJU6|DBNL_HUMAN	Q9UJU6	DBNL_HUMAN	DBNL	430	Homo sapiens	1:Experimental evidence at protein level	Drebrin-like protein	1.0	0.999	18	147	147	147	1	2	4	3	4	3	4	10	3	3	6	8	5	2	9	4	14	21	9	17	9	6	1	2	4	3	4	3	4	10	3	3	6	8	5	2	9	4	14	21	9	17	9	6	1	2	4	3	4	3	4	10	3	3	6	8	5	2	9	4	14	21	9	17	9	6	165074.47	224818.84	173217.8	32935.633	212131.14	198186.5	38010.62	163025.62	127305.57	150337.03	150388.16	192589.55	115845.8	140188.25	217824.77	125889.055	292363.12	367679.0	238400.1	270463.3	252401.7	127703.086	82707.49	110261.0	93450.555	0.0	107503.32	105926.87	0.0	60436.254	95790.71	115854.484	51482.023	49118.367	68751.82	34658.887	53428.88	21740.2	93634.055	66333.68	33582.734	58659.594	83629.9	67057.23	
Q9UJW0|DCTN4_HUMAN	Q9UJW0	DCTN4_HUMAN	DCTN4	460	Homo sapiens	1:Experimental evidence at protein level	Dynactin subunit 4	0.9999	0.9986	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9945.212	6802.6396	4682.786	15431.807	25640.934	0.0	17195.318	0.0	0.0	37945.613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Q9UJY5|GGA1_HUMAN	Q9UJY5	GGA1_HUMAN	GGA1	639	Homo sapiens	1:Experimental evidence at protein level	ADP-ribosylation factor-binding protein GGA1	0.9999	0.999	2	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11322.048	0.0	8562.097	8313.785	8672.159	0.0	11923.956	6834.431	10903.488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Q9UK23|NAGPA_HUMAN	Q9UK23	NAGPA_HUMAN	NAGPA	515	Homo sapiens	1:Experimental evidence at protein level	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	1.0	0.999	5	55	55	55	4	7	6	4	7	4	0	0	1	0	2	4	2	2	6	3	0	2	0	1	0	0	4	7	6	4	7	4	0	0	1	0	2	4	2	2	6	3	0	2	0	1	0	0	4	7	6	4	7	4	0	0	1	0	2	4	2	2	6	3	0	2	0	1	0	0	147729.4	238874.62	179214.16	81179.94	157007.55	162961.05	0.0	0.0	22241.445	24819.387	139578.25	96310.51	76974.88	84172.01	98642.29	64153.082	0.0	30333.33	10008.713	22887.855	0.0	0.0	55962.25	88794.516	71790.99	60464.0	62628.74	73154.55	0.0	0.0	0.0	0.0	46855.707	34699.06	34299.07	27143.34	32003.51	24958.178	0.0	8578.019	0.0	8425.067	0.0	0.0	
Q9UK41|VPS28_HUMAN	Q9UK41	VPS28_HUMAN	VPS28	221	Homo sapiens	1:Experimental evidence at protein level	Vacuolar protein sorting-associated protein 28 homolog	0.9999	0.9987	3	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14641.068	0.0	17934.766	45312.164	45019.254	0.0	14570.645	25683.885	37200.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13880.417	0.0	16904.61	18500.2	17159.79	0.0	13794.141	13583.091	13461.916	0.0	0.0	
Q9UK76|JUPI1_HUMAN	Q9UK76	JUPI1_HUMAN	JPT1	154	Homo sapiens	1:Experimental evidence at protein level	Jupiter microtubule associated homolog 1	1.0	0.999	6	156	156	156	15	4	8	10	15	8	3	8	4	2	6	6	7	13	9	8	4	5	6	5	6	4	15	4	8	10	15	8	3	8	4	2	6	6	7	13	9	8	4	5	6	5	6	4	15	4	8	10	15	8	3	8	4	2	6	6	7	13	9	8	4	5	6	5	6	4	505603.16	496403.25	233186.9	404147.25	580968.06	501210.16	448714.3	307718.03	95530.47	97842.84	342883.88	315577.34	440935.47	476247.66	481845.2	497770.0	128192.59	301441.38	297037.22	282672.06	137681.75	146706.6	164329.44	163876.11	158727.5	176519.95	201141.9	181335.6	259134.7	132246.03	91124.86	93770.93	114893.31	103521.14	151797.17	163707.48	164597.62	154362.05	100105.266	98032.836	133217.12	88373.49	130467.47	75821.64	
Q9UKD2|MRT4_HUMAN	Q9UKD2	MRT4_HUMAN	MRTO4	239	Homo sapiens	1:Experimental evidence at protein level	mRNA turnover protein 4 homolog	1.0	0.999	6	14	14	14	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	5	5	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	5	5	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	5	5	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26105.365	23623.498	0.0	18247.168	10293.55	24046.406	0.0	76639.875	66116.664	114943.64	0.0	12132.446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33847.133	22898.291	0.0	0.0	0.0	10766.603	0.0	22593.242	24371.826	32220.879	0.0	0.0	
